price,condo,size,rooms,toilets,suites,parking,elevator,furnished,swimming_pool,new,district,negotiation_type,property_type,latitude,longitude,nearest_station,nearest_station_distance
900,250,53,2,2,1,1,0,0,0,0,Cangaíba/São Paulo,rent,apartment,-23.505049,-46.527093,vila-matilde,2.0979292894286643
1150,0,52,2,2,1,1,0,0,0,0,Cangaíba/São Paulo,rent,apartment,-23.504686,-46.513013,guilhermina-esperanca,1.9265213285521345
1250,400,55,2,2,1,1,1,0,0,0,Cangaíba/São Paulo,rent,apartment,-23.508439000000003,-46.530778000000005,vila-matilde,1.7960236424906546
1100,580,60,2,2,1,1,1,0,1,0,Cangaíba/São Paulo,rent,apartment,-23.515341,-46.532945,vila-matilde,1.2887370247439642
1200,570,67,2,2,1,1,1,0,1,0,Cangaíba/São Paulo,rent,apartment,-23.510982000000002,-46.542666,penha,1.7218192678404205
1200,0,50,2,2,1,1,0,0,0,0,Cangaíba/São Paulo,rent,apartment,-23.505049,-46.527093,vila-matilde,2.0979292894286643
1200,400,55,2,2,1,1,0,0,0,0,Cangaíba/São Paulo,rent,apartment,-23.509447,-46.530638,vila-matilde,1.7190833920259732
1400,0,55,2,2,1,1,1,0,0,0,Cangaíba/São Paulo,rent,apartment,-23.499806,-46.522778,guilhermina-esperanca,2.3579829450882217
1350,0,52,3,2,1,1,0,0,0,0,Cangaíba/São Paulo,rent,apartment,-23.505049,-46.527093,vila-matilde,2.0979292894286643
1200,587,70,3,2,1,1,0,0,0,0,Cangaíba/São Paulo,rent,apartment,-23.508423,-46.530246000000005,vila-matilde,1.7985775044782664
1300,0,46,2,2,1,1,0,0,0,0,Cangaíba/São Paulo,rent,apartment,-23.504479999999997,-46.51085,guilhermina-esperanca,2.005771876688156
1000,380,48,2,2,1,1,1,0,0,0,Cangaíba/São Paulo,rent,apartment,-23.512882,-46.547654,penha,1.6710531479664061
1600,0,48,2,2,1,1,0,0,0,0,Cangaíba/São Paulo,rent,apartment,-23.503393,-46.523542,guilhermina-esperanca,2.1259386814436816
1600,400,52,2,2,1,1,1,0,1,0,Cangaíba/São Paulo,rent,apartment,-23.512219,-46.534244,vila-matilde,1.5527027235712658
1150,370,55,2,2,1,1,0,0,0,0,Cangaíba/São Paulo,rent,apartment,-23.511022,-46.529594,vila-matilde,1.6047306829520631
1200,220,45,2,2,1,1,1,0,0,0,Cangaíba/São Paulo,rent,apartment,-23.519551,-46.553027,penha,1.5696156925871558
1500,410,56,3,2,1,1,0,0,0,0,Cangaíba/São Paulo,rent,apartment,-23.502942,-46.508986,guilhermina-esperanca,2.1895435324679386
1120,340,48,2,2,1,1,0,0,0,0,Cangaíba/São Paulo,rent,apartment,-23.502336,-46.523243,guilhermina-esperanca,2.1901903019734807
1300,400,55,2,2,1,1,0,0,0,0,Cangaíba/São Paulo,rent,apartment,-23.508439000000003,-46.530778000000005,vila-matilde,1.7960236424906546
1100,0,60,2,2,1,1,0,0,0,0,Cangaíba/São Paulo,rent,apartment,-23.505049,-46.527093,vila-matilde,2.0979292894286643
1400,708,70,2,2,1,1,1,0,1,0,Carrão/São Paulo,rent,apartment,-23.56119,-46.543428000000006,sao-lucas,2.1185036755602473
900,500,50,2,2,1,1,1,0,0,0,Carrão/São Paulo,rent,apartment,-23.553051,-46.524581,vila-matilde,1.761721538539413
3500,1000,125,3,2,1,2,0,0,0,0,Carrão/São Paulo,rent,apartment,-23.543743,-46.540831,penha,0.8100045661305226
1350,345,49,2,2,1,1,0,0,0,0,Carrão/São Paulo,rent,apartment,-23.552816,-46.522892999999996,vila-matilde,1.8286073225783794
2300,374,65,2,2,1,1,1,0,1,0,Carrão/São Paulo,rent,apartment,-23.534905,-46.565265999999994,carrao,0.2538502860936955
1300,580,62,2,2,1,1,1,0,1,0,Carrão/São Paulo,rent,apartment,-23.562428,-46.532338,vila-matilde,2.3397085683956287
1400,510,64,2,2,1,1,0,0,0,0,Carrão/São Paulo,rent,apartment,-23.555378,-46.531058,vila-matilde,1.7948663750479126
1600,520,64,3,2,1,1,0,0,1,0,Carrão/São Paulo,rent,apartment,-23.554469,-46.545331,penha,1.6311759883579267
1000,750,60,2,2,1,1,0,0,1,0,Carrão/São Paulo,rent,apartment,-23.556845000000003,-46.541489,penha,1.7906808324083954
2200,678,75,3,2,1,2,0,0,1,0,Carrão/São Paulo,rent,apartment,-23.545657000000002,-46.541398,penha,0.9408577774001295
1600,450,54,2,2,1,1,0,0,1,0,Carrão/São Paulo,rent,apartment,-23.539497,-46.546527000000005,penha,0.6283015279671914
1700,248,48,2,2,1,1,1,0,1,0,Carrão/São Paulo,rent,apartment,-23.556977,-46.524572,vila-matilde,2.041201265990072
1400,510,64,2,2,1,1,0,0,0,0,Carrão/São Paulo,rent,apartment,-23.557944,-46.532721,vila-matilde,2.0015866063627317
1200,497,48,2,2,1,1,0,0,0,0,Carrão/São Paulo,rent,apartment,-23.558904000000002,-46.539729,penha,1.9706783741744687
1200,450,48,2,2,1,1,0,0,0,0,Carrão/São Paulo,rent,apartment,-23.552901000000002,-46.525581,vila-matilde,1.70979788410983
1000,320,50,2,2,1,1,0,0,0,0,Carrão/São Paulo,rent,apartment,-23.551984,-46.522096999999995,vila-matilde,1.8191383008815543
1200,835,56,2,2,1,1,0,0,1,0,Carrão/São Paulo,rent,apartment,-23.556661,-46.546212,penha,1.8149967723608902
1400,550,72,2,2,1,1,1,0,0,0,Carrão/São Paulo,rent,apartment,-23.557115,-46.539415999999996,penha,1.842405756546264
1200,130,40,1,2,1,1,0,0,0,0,Carrão/São Paulo,rent,apartment,-23.543084,-46.539058000000004,penha,0.836121090462374
2200,0,106,3,2,1,1,1,0,1,0,Carrão/São Paulo,rent,apartment,-23.557605,-46.539931,penha,1.8689820518903315
1350,320,50,2,2,1,1,1,0,0,0,Carrão/São Paulo,rent,apartment,-23.551984,-46.522096999999995,vila-matilde,1.8191383008815543
1500,870,77,3,2,1,2,1,0,1,0,Carrão/São Paulo,rent,apartment,-23.555098,-46.528565,vila-matilde,1.7918452746340428
1900,546,61,2,2,1,1,0,0,1,0,Carrão/São Paulo,rent,apartment,-23.554469,-46.545331,penha,1.6311759883579267
1200,100,35,2,2,1,1,0,0,0,0,Carrão/São Paulo,rent,apartment,-23.548841,-46.541492,penha,1.180976495272934
1500,870,78,3,2,1,2,0,0,1,0,Carrão/São Paulo,rent,apartment,-23.555098,-46.528565,vila-matilde,1.7918452746340428
1300,583,72,2,2,1,1,1,0,1,0,Carrão/São Paulo,rent,apartment,-23.562782000000002,-46.531425,vila-matilde,2.3619287145963
1280,560,62,2,2,1,1,1,0,1,0,Carrão/São Paulo,rent,apartment,-23.562428,-46.532338,vila-matilde,2.3397085683956287
1200,450,50,2,2,1,1,1,0,0,0,Carrão/São Paulo,rent,apartment,-23.555806,-46.529708,vila-matilde,1.8320987314717416
1300,0,65,3,2,1,1,0,0,0,0,Cidade Líder/São Paulo,rent,apartment,-23.552162,-46.476099,corinthians-itaquera,0.930797067357237
850,415,50,2,2,1,1,1,0,0,0,Cidade Líder/São Paulo,rent,apartment,-23.562946,-46.479356,corinthians-itaquera,1.8223220616237459
900,465,48,2,2,1,1,1,0,0,0,Cidade Líder/São Paulo,rent,apartment,-23.562975,-46.479401,corinthians-itaquera,1.826739263243765
1400,360,66,3,2,1,1,1,0,1,0,Cidade Líder/São Paulo,rent,apartment,-23.559894,-46.511703000000004,patriarca-vila-re,2.3759539317075156
1200,0,64,3,2,1,1,0,0,0,0,Cidade Líder/São Paulo,rent,apartment,-23.558014,-46.475743,corinthians-itaquera,1.3048533136216438
700,0,30,1,2,1,1,0,0,0,0,Cidade Líder/São Paulo,rent,apartment,-23.573224,-46.481089000000004,artur-alvim,2.5569832088574165
500,0,50,1,2,1,1,0,0,0,0,Cidade Líder/São Paulo,rent,apartment,-23.559095000000003,-46.48816,artur-alvim,1.4934794631800452
1200,290,46,2,2,1,1,1,0,0,0,Cidade Líder/São Paulo,rent,apartment,-23.562210999999998,-46.479378000000004,corinthians-itaquera,1.774962202596129
1100,300,50,2,2,1,1,1,0,0,0,Cidade Líder/São Paulo,rent,apartment,-23.562208,-46.479378999999994,corinthians-itaquera,1.774821780201041
1500,530,63,3,2,1,1,1,0,1,0,Cidade Líder/São Paulo,rent,apartment,-23.564779,-46.476772,corinthians-itaquera,1.8293054732155496
1100,498,47,2,2,1,1,0,0,0,0,Cidade Líder/São Paulo,rent,apartment,-23.564017,-46.467957,corinthians-itaquera,1.7020240688244515
1100,442,67,2,2,1,1,0,0,0,0,Cidade Líder/São Paulo,rent,apartment,-23.555285,-46.479096000000006,artur-alvim,1.3097681477826706
1300,415,48,2,2,1,1,0,0,0,0,Cidade Líder/São Paulo,rent,apartment,-23.563018,-46.478423,corinthians-itaquera,1.7779495759964987
1200,350,56,2,2,1,1,0,0,0,0,Cidade Líder/São Paulo,rent,apartment,-23.562596,-46.478924,corinthians-itaquera,1.7754138338396857
1300,0,70,3,2,1,1,0,0,0,0,Cidade Líder/São Paulo,rent,apartment,-23.552162,-46.476099,corinthians-itaquera,0.930797067357237
1346,0,49,2,2,1,1,0,0,0,0,Cidade Líder/São Paulo,rent,apartment,-23.55686,-46.476183,corinthians-itaquera,1.2447892995147296
1000,330,50,2,2,1,1,0,0,1,0,Cidade Líder/São Paulo,rent,apartment,-23.576242,-46.490775,artur-alvim,2.837390588713979
1350,400,47,2,2,1,1,0,0,0,0,Cidade Líder/São Paulo,rent,apartment,-23.562596,-46.478924,corinthians-itaquera,1.7754138338396857
1000,0,70,2,2,1,1,0,0,0,0,Cidade Líder/São Paulo,rent,apartment,-23.551332000000002,-46.477462,corinthians-itaquera,0.9809555689167478
850,415,50,2,2,1,1,0,0,0,0,Cidade Líder/São Paulo,rent,apartment,-23.562596,-46.478924,corinthians-itaquera,1.7754138338396857
950,430,60,2,2,1,1,1,0,1,0,Cidade Líder/São Paulo,rent,apartment,-23.564779,-46.476772,corinthians-itaquera,1.8293054732155496
700,250,47,2,2,1,1,1,0,0,0,Cidade Líder/São Paulo,rent,apartment,-23.564088,-46.477392,corinthians-itaquera,1.8047232948708989
780,320,50,2,2,1,1,1,0,0,0,Cidade Líder/São Paulo,rent,apartment,-23.563544,-46.479948,artur-alvim,1.860818871726988
900,0,48,2,2,1,1,0,0,0,0,Cidade Líder/São Paulo,rent,apartment,-23.55686,-46.476183,corinthians-itaquera,1.2447892995147296
1000,395,55,2,2,1,1,1,0,1,0,Cidade Líder/São Paulo,rent,apartment,-23.564779,-46.476772,corinthians-itaquera,1.8293054732155496
1000,530,62,3,2,1,1,1,0,1,0,Cidade Líder/São Paulo,rent,apartment,-23.564779,-46.476772,corinthians-itaquera,1.8293054732155496
1100,480,62,3,2,1,1,1,0,1,0,Cidade Líder/São Paulo,rent,apartment,-23.564779,-46.476772,corinthians-itaquera,1.8293054732155496
1500,375,55,2,2,1,1,1,0,1,0,Cidade Líder/São Paulo,rent,apartment,-23.564779,-46.476772,corinthians-itaquera,1.8293054732155496
850,0,40,2,2,1,1,0,0,0,0,Ermelino Matarazzo/São Paulo,rent,apartment,-23.495003,-46.475877000000004,artur-alvim,3.600494100217297
900,650,50,2,2,1,1,1,0,1,0,Ermelino Matarazzo/São Paulo,rent,apartment,-23.506507,-46.487313,artur-alvim,2.599143296252767
1200,0,52,2,2,1,1,1,0,0,0,Ermelino Matarazzo/São Paulo,rent,apartment,-23.483649,-46.490709,patriarca-vila-re,3.909503932942678
800,520,55,2,2,1,1,1,0,1,0,Ermelino Matarazzo/São Paulo,rent,apartment,-23.505470000000003,-46.470504999999996,corinthians-itaquera,2.8215679219801335
920,650,52,2,2,1,1,1,0,1,0,Ermelino Matarazzo/São Paulo,rent,apartment,-23.506507,-46.487313,artur-alvim,2.599143296252767
1300,0,48,2,2,1,1,0,0,0,0,Ermelino Matarazzo/São Paulo,rent,apartment,-23.486856,-46.469821,corinthians-itaquera,4.248817796165504
1000,0,50,2,2,1,1,0,0,0,0,Ermelino Matarazzo/São Paulo,rent,apartment,-23.488885,-46.468045000000004,corinthians-itaquera,4.105781032580293
1100,0,64,2,2,1,1,0,0,0,0,Ermelino Matarazzo/São Paulo,rent,apartment,-23.488885,-46.468045000000004,corinthians-itaquera,4.105781032580293
1200,180,48,2,2,1,1,0,0,0,0,Ermelino Matarazzo/São Paulo,rent,apartment,-23.498043,-46.468908,corinthians-itaquera,3.3989406183898665
900,0,65,2,2,1,1,0,0,0,0,Ermelino Matarazzo/São Paulo,rent,apartment,-23.488885,-46.468045000000004,corinthians-itaquera,4.105781032580293
1500,0,62,3,2,1,1,0,0,0,0,Ermelino Matarazzo/São Paulo,rent,apartment,-23.502494,-46.476288000000004,artur-alvim,3.0382582010765833
1000,0,55,2,2,1,1,0,0,0,0,Ermelino Matarazzo/São Paulo,rent,apartment,-23.518462,-46.474342,corinthians-itaquera,1.858461486868755
1200,452,50,2,2,1,1,1,0,1,0,Ermelino Matarazzo/São Paulo,rent,apartment,-23.505297,-46.473889,corinthians-itaquera,2.8493059819181177
1500,0,53,2,2,1,1,0,0,0,0,Ermelino Matarazzo/São Paulo,rent,apartment,-23.488885,-46.468045000000004,corinthians-itaquera,4.105781032580293
1240,0,53,2,2,1,1,0,0,0,0,Ermelino Matarazzo/São Paulo,rent,apartment,-23.488889999999998,-46.468044,corinthians-itaquera,4.105409077974524
1300,0,44,2,2,1,1,0,0,0,0,Ermelino Matarazzo/São Paulo,rent,apartment,-23.483649,-46.490709,patriarca-vila-re,3.909503932942678
1350,420,50,2,2,1,1,1,0,1,0,Ermelino Matarazzo/São Paulo,rent,apartment,-23.486781,-46.470096000000005,corinthians-itaquera,4.25354951315311
1600,370,70,2,2,1,1,1,0,1,0,Ermelino Matarazzo/São Paulo,rent,apartment,-23.486951,-46.469086,corinthians-itaquera,4.24533002228823
1600,0,52,2,2,1,1,1,0,0,0,Ermelino Matarazzo/São Paulo,rent,apartment,-23.493198,-46.479309,artur-alvim,3.6518025238333247
999,0,70,2,2,1,1,0,0,0,0,Ermelino Matarazzo/São Paulo,rent,apartment,-23.494694,-46.478125,artur-alvim,3.563593166203805
888,0,70,2,2,1,1,0,0,0,0,Ermelino Matarazzo/São Paulo,rent,apartment,-23.494694,-46.478125,artur-alvim,3.563593166203805
999,0,70,2,2,1,1,0,0,0,0,Ermelino Matarazzo/São Paulo,rent,apartment,-23.494694,-46.478125,artur-alvim,3.563593166203805
888,0,70,2,2,1,1,0,0,0,0,Ermelino Matarazzo/São Paulo,rent,apartment,-23.494694,-46.478125,artur-alvim,3.563593166203805
4500,1080,107,3,2,1,1,1,0,0,0,Iguatemi/São Paulo,rent,apartment,-23.585672,-46.681216,fradique-coutinho,1.5184195006746644
4500,1100,87,2,2,1,1,1,0,0,0,Iguatemi/São Paulo,rent,apartment,-23.662795000000003,-46.544242,vila-tolstoi,5.102680796657178
4500,1100,87,2,2,1,1,0,0,0,0,Iguatemi/São Paulo,rent,apartment,-23.663746,-46.544625,vila-tolstoi,5.186059678814117
4200,1031,120,3,2,1,1,0,0,0,0,Iguatemi/São Paulo,rent,apartment,-23.584482,-46.682311999999996,fradique-coutinho,1.4071784628967625
4300,600,90,2,2,1,1,1,0,0,0,Iguatemi/São Paulo,rent,apartment,-23.583294,-46.682813,fradique-coutinho,1.3101309569460204
4500,1100,87,2,2,1,1,1,0,0,0,Iguatemi/São Paulo,rent,apartment,-23.583798,-46.681529,fradique-coutinho,1.3713273679602564
6000,1100,43,1,2,1,1,0,0,1,0,Iguatemi/São Paulo,rent,apartment,-23.58383,-46.683541,fradique-coutinho,1.344334596645114
4393,1044,42,1,2,1,2,0,0,0,0,Iguatemi/São Paulo,rent,apartment,-23.58383,-46.683541,fradique-coutinho,1.344334596645114
1800,325,56,2,2,1,1,0,0,0,0,Itaquera/São Paulo,rent,apartment,-23.553302,-46.45926,corinthians-itaquera,1.5731351154355584
1150,350,57,2,2,1,1,0,0,0,0,Itaquera/São Paulo,rent,apartment,-23.544431,-46.44919,corinthians-itaquera,2.4535618106128325
1200,0,58,2,2,1,1,0,0,0,0,Itaquera/São Paulo,rent,apartment,-23.547261,-46.453256,corinthians-itaquera,2.0318608614898035
900,365,58,2,2,1,1,1,0,0,0,Itaquera/São Paulo,rent,apartment,-23.550551000000002,-46.460679,corinthians-itaquera,1.3303085951064697
900,0,35,1,2,1,1,0,0,0,0,Itaquera/São Paulo,rent,apartment,-23.539029,-46.460712,corinthians-itaquera,1.1935145363718822
1200,500,88,3,2,1,1,0,0,0,0,Itaquera/São Paulo,rent,apartment,-23.530534,-46.444307,corinthians-itaquera,3.1239146365476476
800,100,35,2,2,1,1,0,0,0,0,Itaquera/São Paulo,rent,apartment,-23.529224,-46.451101,corinthians-itaquera,2.449713046066689
1400,200,52,2,2,1,1,1,0,1,0,Itaquera/São Paulo,rent,apartment,-23.529153,-46.455746999999995,corinthians-itaquera,1.9922131946250807
850,400,55,2,2,1,1,1,0,0,0,Itaquera/São Paulo,rent,apartment,-23.546251,-46.452843,corinthians-itaquera,2.0642385700250694
1300,0,60,3,2,1,1,0,0,0,0,Itaquera/São Paulo,rent,apartment,-23.524621,-46.468413,corinthians-itaquera,1.3890593808053464
1000,352,53,2,2,1,1,1,0,0,0,Itaquera/São Paulo,rent,apartment,-23.523094,-46.447734999999994,corinthians-itaquera,2.9959627102843363
1200,380,49,2,2,1,1,0,0,0,0,Itaquera/São Paulo,rent,apartment,-23.524194,-46.449671,corinthians-itaquera,2.767231666335774
1200,490,88,3,2,1,1,1,0,0,0,Itaquera/São Paulo,rent,apartment,-23.531855,-46.443749,corinthians-itaquera,3.1562192722080775
1000,500,63,3,2,1,1,1,0,1,0,Itaquera/São Paulo,rent,apartment,-23.533541,-46.458703,corinthians-itaquera,1.543695660690277
1250,0,55,2,2,1,1,1,0,0,0,Itaquera/São Paulo,rent,apartment,-23.546232999999997,-46.452881,corinthians-itaquera,2.0598567948013544
1300,0,47,2,2,1,1,0,0,1,0,Itaquera/São Paulo,rent,apartment,-23.545408,-46.449034000000005,corinthians-itaquera,2.476941053872586
1000,412,50,2,2,1,1,0,0,1,0,Itaquera/São Paulo,rent,apartment,-23.544235999999998,-46.448496999999996,corinthians-itaquera,2.529534484374515
1180,420,47,2,2,1,1,1,0,0,0,Itaquera/São Paulo,rent,apartment,-23.530673999999998,-46.455267,corinthians-itaquera,1.9834900468159398
600,325,50,2,2,1,1,1,0,0,0,Itaquera/São Paulo,rent,apartment,-23.556274,-46.457923,corinthians-itaquera,1.8240929716794427
1100,340,55,2,2,1,1,1,0,0,0,Itaquera/São Paulo,rent,apartment,-23.544431,-46.44919,corinthians-itaquera,2.4535618106128325
1200,450,70,2,2,1,1,0,0,0,0,Itaquera/São Paulo,rent,apartment,-23.538738000000002,-46.636159,luz,0.3003238992368387
1000,0,38,2,2,1,1,0,0,0,0,Itaquera/São Paulo,rent,apartment,-23.559323000000003,-46.434740999999995,corinthians-itaquera,4.259343595397046
1700,300,53,2,2,1,1,0,0,1,0,Itaquera/São Paulo,rent,apartment,-23.550846,-46.460805,corinthians-itaquera,1.3289782256821812
900,260,50,2,2,1,1,0,0,0,0,Itaquera/São Paulo,rent,apartment,-23.545408,-46.449034000000005,corinthians-itaquera,2.476941053872586
1200,0,42,2,2,1,1,0,0,1,0,Itaquera/São Paulo,rent,apartment,-23.559323000000003,-46.434740999999995,corinthians-itaquera,4.259343595397046
1300,0,58,2,2,1,1,1,0,0,0,Itaquera/São Paulo,rent,apartment,-23.533255,-46.460041,corinthians-itaquera,1.4217192921314523
1600,0,56,2,2,1,1,0,0,1,0,Itaquera/São Paulo,rent,apartment,-23.553363,-46.456824,corinthians-itaquera,1.8098888255095322
1100,360,62,2,2,1,1,1,0,1,0,Jardim Helena/São Paulo,rent,apartment,-23.534557999999997,-46.429204999999996,corinthians-itaquera,4.70786033045669
650,190,45,1,2,1,1,0,0,0,0,Jardim Helena/São Paulo,rent,apartment,-23.496668,-46.432204999999996,corinthians-itaquera,5.5702935063911685
750,190,40,1,2,1,1,0,0,0,0,Jardim Helena/São Paulo,rent,apartment,-23.496668,-46.432204999999996,corinthians-itaquera,5.5702935063911685
900,0,44,2,2,1,1,0,0,0,0,José Bonifácio/São Paulo,rent,apartment,-23.551798,-46.444855,corinthians-itaquera,3.019138402811209
900,200,54,2,2,1,1,0,0,0,0,José Bonifácio/São Paulo,rent,apartment,-23.540316,-46.436381,corinthians-itaquera,3.875398621548836
1100,120,50,2,2,1,1,1,0,0,0,José Bonifácio/São Paulo,rent,apartment,-23.556134,-46.441174,corinthians-itaquera,3.503587559444521
